timestep,time,satellite_id,constellation_name,latitude,longitude,sub_lat,sub_lon,altitude,coverage_radius_km,coverage_angle_rad,raan,mo
0,2025-05-12T00:00:00Z,SAT-90012,cloud_synthetic,55.68218952795756,49.5205559938864,55.682189829200425,49.5205559938864,3600.860073364445,4560.047845731673,0.7157507213516988,3.141592653589793,4.1887902047863905
0,2025-05-12T00:00:00Z,SAT-90013,cloud_synthetic,-10.726088146886214,10.667289823576457,-10.726088265217058,10.667289823576457,3596.0041655448013,4557.534793273073,0.7153562695452947,4.71238898038469,2.0943951023931953
0,2025-05-12T00:00:00Z,SAT-90014,cloud_synthetic,55.682189527820846,-130.47944400565387,55.68218982906372,-130.47944400565387,3600.860073364304,4560.0478457315985,0.7157507213516872,0.0,4.1887902047863905
0,2025-05-12T00:00:00Z,SAT-90015,cloud_synthetic,-10.726088147353071,-169.33271017670313,-10.726088265683915,-169.33271017670313,3596.004165544948,4557.534793273148,0.7153562695453066,1.5707963267948966,2.0943951023931953
0,2025-05-12T00:00:00Z,SAT-90016,cloud_synthetic,-39.99994720674719,135.77252605996188,-39.9999475250868,135.77252605996188,3606.6687531774423,4563.049746615126,0.716221903408433,3.141592653589793,0.0
0,2025-05-12T00:00:00Z,SAT-90017,cloud_synthetic,55.68218952763734,139.52055599496177,55.6821898288802,139.52055599496177,3600.860073364335,4560.047845731616,0.7157507213516898,4.71238898038469,4.1887902047863905
0,2025-05-12T00:00:00Z,SAT-90018,edge_synthetic,-10.936843987453907,-10.39207272325652,-10.936844128601154,-10.39207272325652,2145.9120321506534,3619.4967169461647,0.5681206587578347,0.0,0.0
0,2025-05-12T00:00:00Z,SAT-90019,edge_synthetic,10.802525002541183,-130.29776147883766,10.802525142084894,-130.29776147883766,2143.0938104762135,3617.198968684046,0.5677600013630586,1.0471975511965976,3.141592653589793
0,2025-05-12T00:00:00Z,SAT-90020,edge_synthetic,-10.936843987385927,109.60792727679123,-10.936844128533174,109.60792727679123,2145.9120321505925,3619.4967169461165,0.5681206587578271,2.0943951023931953,0.0
0,2025-05-12T00:00:00Z,SAT-90021,edge_synthetic,10.80252500247358,-10.297761478789807,10.802525142017293,-10.297761478789807,2143.093810476267,3617.1989686840907,0.5677600013630656,3.141592653589793,3.141592653589793
0,2025-05-12T00:00:00Z,SAT-90022,edge_synthetic,-10.936843987318914,-130.39207272316133,-10.936844128466161,-130.39207272316133,2145.912032150615,3619.4967169461343,0.5681206587578299,4.1887902047863905,0.0
0,2025-05-12T00:00:00Z,SAT-90023,edge_synthetic,10.802525002406151,109.70223852125784,10.802525141949864,109.70223852125784,2143.0938104762386,3617.1989686840675,0.5677600013630619,5.235987755982989,3.141592653589793
0,2025-05-12T00:00:00Z,SAT-90024,edge_synthetic,53.974182656048654,64.47261735462818,53.974183016129786,64.47261735462818,2150.0568531270774,3622.8716394630774,0.5686503907491881,0.0,1.5707963267948966
0,2025-05-12T00:00:00Z,SAT-90025,edge_synthetic,-53.98595231393893,-55.46683707623112,-53.98595267346198,-55.46683707623112,2162.1553036971586,3632.6930704661027,0.5701919746454407,1.0471975511965976,4.71238898038469
0,2025-05-12T00:00:00Z,SAT-90026,edge_synthetic,53.974182656074866,-175.52738264524,53.974183016156005,-175.52738264524,2150.0568531270224,3622.871639463035,0.5686503907491814,2.0943951023931953,1.5707963267948966
0,2025-05-12T00:00:00Z,SAT-90027,edge_synthetic,-53.985952313965186,64.53316292390095,-53.98595267348823,64.53316292390095,2162.155303697089,3632.6930704660467,0.5701919746454319,3.141592653589793,4.71238898038469
0,2025-05-12T00:00:00Z,SAT-90028,edge_synthetic,53.974182656101,-55.527382645107004,53.97418301618213,-55.527382645107004,2150.0568531270224,3622.8716394630337,0.5686503907491812,4.1887902047863905,1.5707963267948966
0,2025-05-12T00:00:00Z,SAT-90029,edge_synthetic,-53.9859523139908,-175.46683707596702,-53.98595267351384,-175.46683707596702,2162.1553036971904,3632.693070466128,0.5701919746454447,5.235987755982989,4.71238898038469
0,2025-05-12T00:00:00Z,SAT-90030,edge_synthetic,10.802525002230873,169.70223852138042,10.802525141774584,169.70223852138042,2143.093810476256,3617.198968684081,0.567760001363064,0.0,3.141592653589793
0,2025-05-12T00:00:00Z,SAT-90031,edge_synthetic,-10.936843987763934,49.6079272765254,-10.936844128911178,49.6079272765254,2145.912032150688,3619.496716946194,0.5681206587578392,1.0471975511965976,0.0
0,2025-05-12T00:00:00Z,SAT-90032,edge_synthetic,10.802525002162852,-70.29776147857189,10.802525141706566,-70.29776147857189,2143.093810476212,3617.198968684046,0.5677600013630586,2.0943951023931953,3.141592653589793
0,2025-05-12T00:00:00Z,SAT-90033,edge_synthetic,-10.93684398769642,169.6079272765732,-10.936844128843662,169.6079272765732,2145.9120321507253,3619.496716946222,0.5681206587578437,3.141592653589793,0.0
0,2025-05-12T00:00:00Z,SAT-90034,edge_synthetic,10.80252500209574,49.702238521475614,10.802525141639455,49.702238521475614,2143.0938104762527,3617.198968684078,0.5677600013630636,4.1887902047863905,3.141592653589793
0,2025-05-12T00:00:00Z,SAT-90035,edge_synthetic,-10.936843987629043,-70.39207272337914,-10.93684412877629,-70.39207272337914,2145.912032150679,3619.496716946185,0.5681206587578379,5.235987755982989,0.0
0,2025-05-12T00:00:00Z,SAT-90036,edge_synthetic,-53.98595231405792,-115.46683707562782,-53.98595267358096,-115.46683707562782,2162.155303697226,3632.6930704661563,0.5701919746454491,0.0,4.71238898038469
0,2025-05-12T00:00:00Z,SAT-90037,edge_synthetic,53.974182655929035,124.4726173540235,53.97418301601017,124.4726173540235,2150.0568531270296,3622.871639463038,0.5686503907491819,1.0471975511965976,1.5707963267948966
0,2025-05-12T00:00:00Z,SAT-90038,edge_synthetic,-53.98595231408399,4.533162924503694,-53.98595267360704,4.533162924503694,2162.155303697174,3632.693070466114,0.5701919746454425,2.0943951023931953,4.71238898038469
0,2025-05-12T00:00:00Z,SAT-90039,edge_synthetic,53.97418265595541,-115.52738264584413,53.97418301603655,-115.52738264584413,2150.056853126958,3622.8716394629805,0.5686503907491729,3.141592653589793,1.5707963267948966
0,2025-05-12T00:00:00Z,SAT-90040,edge_synthetic,-53.985952314109966,124.53316292463633,-53.98595267363301,124.53316292463633,2162.1553036971773,3632.6930704661168,0.5701919746454429,4.1887902047863905,4.71238898038469
0,2025-05-12T00:00:00Z,SAT-90041,edge_synthetic,53.97418265598119,4.472617354288264,53.97418301606233,4.472617354288264,2150.056853127053,3622.871639463058,0.568650390749185,5.235987755982989,1.5707963267948966
0,2025-05-12T00:00:00Z,SAT-90042,mist_synthetic,14.17235652662695,-163.61178520379585,14.17235673060624,-163.61178520379585,1142.938902255248,2600.089905749795,0.40811331121484773,0.0,0.0
0,2025-05-12T00:00:00Z,SAT-90043,mist_synthetic,-40.337582062741454,-0.9914097826844206,-40.33758248568598,-0.9914097826844206,1156.2049648425093,2617.0950348064066,0.41078245719767803,0.19634954084936207,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90044,mist_synthetic,53.14023197506753,140.06283688777248,53.140232386699466,140.06283688777248,1149.4842661452215,2608.4961464917756,0.4094327651062275,0.39269908169872414,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90045,mist_synthetic,-40.530817237412194,-79.08070105453656,-40.530817660809035,-79.08070105453656,1156.2771556017676,2617.1872214853224,0.41079692693224334,0.5890486225480862,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90046,mist_synthetic,14.420191722575442,83.41622423360836,14.420191929816925,83.41622423360836,1142.9593724750696,2600.116244811051,0.4081174454263147,0.7853981633974483,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90047,mist_synthetic,14.172356526370775,-107.3617852035875,14.172356730350064,-107.3617852035875,1142.9389022552066,2600.089905749739,0.40811331121483896,0.9817477042468103,0.0
0,2025-05-12T00:00:00Z,SAT-90048,mist_synthetic,-40.33758206305424,55.258590216791845,-40.337582485998766,55.258590216791845,1156.2049648425973,2617.0950348065194,0.4107824571976957,1.1780972450961724,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90049,mist_synthetic,53.140231975066406,-163.687163111687,53.140232386698344,-163.687163111687,1149.484266145181,2608.4961464917264,0.40943276510621984,1.3744467859455345,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90050,mist_synthetic,-40.530817237100784,-22.83070105506347,-40.53081766049764,-22.83070105506347,1156.2771556016164,2617.1872214851287,0.4107969269322129,1.5707963267948966,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90051,mist_synthetic,14.420191722831145,139.6662242338172,14.420191930072622,139.6662242338172,1142.9593724750869,2600.1162448110726,0.4081174454263181,1.7671458676442586,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90052,mist_synthetic,14.172356526771534,-51.111785203913136,14.172356730750822,-51.111785203913136,1142.9389022552461,2600.08990574979,0.40811331121484695,1.9634954084936207,0.0
0,2025-05-12T00:00:00Z,SAT-90053,mist_synthetic,-40.3375820628543,111.50859021712716,-40.33758248579883,111.50859021712716,1156.2049648425254,2617.0950348064293,0.4107824571976816,2.159844949342983,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90054,mist_synthetic,53.14023197506841,-107.43716311253284,53.14023238670034,-107.43716311253284,1149.4842661451587,2608.496146491698,0.4094327651062153,2.356194490192345,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90055,mist_synthetic,-40.5308172372998,33.41929894527312,-40.53081766069664,33.41929894527312,1156.277155601656,2617.1872214851774,0.4107969269322206,2.552544031041707,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90056,mist_synthetic,14.420191722429884,-164.0837757665094,14.420191929671367,-164.0837757665094,1142.9593724750605,2600.1162448110385,0.4081174454263128,2.748893571891069,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90057,mist_synthetic,14.172356526515625,5.138214796294914,14.172356730494913,5.138214796294914,1142.9389022552805,2600.089905749833,0.4081133112148537,2.9452431127404313,0.0
0,2025-05-12T00:00:00Z,SAT-90058,mist_synthetic,-40.33758206316747,167.75859021660324,-40.337582486112,167.75859021660324,1156.204964842718,2617.095034806674,0.41078245719772,3.141592653589793,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90059,mist_synthetic,53.1402319750671,-51.18716311199102,53.14023238669904,-51.18716311199102,1149.4842661451892,2608.4961464917374,0.4094327651062215,3.3379421944391554,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90060,mist_synthetic,-40.53081723698816,89.66929894474671,-40.530817660385004,89.66929894474671,1156.277155601512,2617.187221484994,0.41079692693219183,3.5342917352885173,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90061,mist_synthetic,14.420191722686475,-107.83377576630092,14.420191929927956,-107.83377576630092,1142.95937247503,2600.1162448110003,0.4081174454263068,3.7306412761378795,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90062,mist_synthetic,14.172356526917055,61.38821479596909,14.172356730896343,61.38821479596909,1142.9389022552693,2600.0899057498204,0.4081133112148517,3.9269908169872414,0.0
0,2025-05-12T00:00:00Z,SAT-90063,mist_synthetic,-40.337582062967144,-135.99140978306232,-40.33758248591167,-135.99140978306232,1156.2049648426512,2617.09503480659,0.4107824571977068,4.123340357836604,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90064,mist_synthetic,53.14023197506575,5.0628368885493815,53.14023238669769,5.0628368885493815,1149.4842661452358,2608.4961464917974,0.40943276510623094,4.319689898685966,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90065,mist_synthetic,-40.53081723718711,145.9192989450837,-40.530817660583956,145.9192989450837,1156.2771556016469,2617.1872214851683,0.41079692693221914,4.516039439535327,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90066,mist_synthetic,14.42019172294256,-51.583775766091904,14.420191930184037,-51.583775766091904,1142.9593724750675,2600.116244811048,0.40811744542631423,4.71238898038469,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90067,mist_synthetic,14.172356526660773,117.63821479617754,14.172356730640061,117.63821479617754,1142.938902255259,2600.0899057498077,0.4081133112148497,4.908738521234052,0.0
0,2025-05-12T00:00:00Z,SAT-90068,mist_synthetic,-40.33758206276721,-79.74140978272757,-40.33758248571174,-79.74140978272757,1156.2049648425539,2617.095034806464,0.410782457197687,5.105088062083414,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90069,mist_synthetic,53.14023197506768,61.31283688770261,53.140232386699616,61.31283688770261,1149.4842661452458,2608.4961464918088,0.4094327651062327,5.301437602932776,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90070,mist_synthetic,-40.530817237386664,-157.83070105457995,-40.530817660783505,-157.83070105457995,1156.2771556017715,2617.1872214853274,0.4107969269322441,5.497787143782138,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90071,mist_synthetic,14.420191722541887,4.666224233581533,14.420191929783368,4.666224233581533,1142.959372475096,2600.116244811084,0.4081174454263199,5.6941366846315,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90072,mist_synthetic,14.172356526403652,173.88821479638537,14.172356730382939,173.88821479638537,1142.938902255259,2600.0899057498077,0.4081133112148497,5.8904862254808625,0.0
0,2025-05-12T00:00:00Z,SAT-90073,mist_synthetic,-40.33758206308025,-23.49140978325155,-40.33758248602478,-23.49140978325155,1156.2049648426673,2617.09503480661,0.4107824571977099,6.086835766330224,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90074,mist_synthetic,-40.530817237190746,-112.83070105491134,-40.530817660587594,-112.83070105491134,1156.2771556016853,2617.1872214852165,0.4107969269322267,0.0,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90075,mist_synthetic,14.42019172294685,49.66622423391137,14.420191930188327,49.66622423391137,1142.9593724750928,2600.11624481108,0.4081174454263192,0.19634954084936207,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90076,mist_synthetic,14.172356526655806,-141.11178520381944,14.17235673063509,-141.11178520381944,1142.9389022552348,2600.0899057497763,0.40811331121484484,0.39269908169872414,0.0
0,2025-05-12T00:00:00Z,SAT-90077,mist_synthetic,-40.33758206276401,21.508590217277717,-40.33758248570853,21.508590217277717,1156.204964842499,2617.095034806396,0.41078245719767637,0.5890486225480862,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90078,mist_synthetic,53.140231975067664,162.56283688771146,53.140232386699594,162.56283688771146,1149.4842661452074,2608.496146491757,0.4094327651062246,0.7853981633974483,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90079,mist_synthetic,-40.53081723738969,-56.58070105457455,-40.53081766078654,-56.58070105457455,1156.2771556017512,2617.1872214853006,0.4107969269322399,0.9817477042468103,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90080,mist_synthetic,14.420191722546505,105.91622423358488,14.420191929787986,105.91622423358488,1142.9593724750696,2600.116244811051,0.4081174454263147,1.1780972450961724,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90081,mist_synthetic,14.172356526399726,-84.86178520361089,14.172356730379017,-84.86178520361089,1142.9389022552086,2600.089905749742,0.4081133112148394,1.3744467859455345,0.0
0,2025-05-12T00:00:00Z,SAT-90082,mist_synthetic,-40.33758206307684,77.75859021675421,-40.33758248602137,77.75859021675421,1156.2049648426014,2617.0950348065257,0.4107824571976967,1.5707963267948966,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90083,mist_synthetic,53.14023197506661,-141.1871631117479,53.14023238669854,-141.1871631117479,1149.4842661451657,2608.496146491706,0.4094327651062166,1.7671458676442586,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90084,mist_synthetic,-40.53081723707832,-0.3307010551015864,-40.530817660475165,-0.3307010551015864,1156.2771556015932,2617.1872214850996,0.4107969269322084,1.9634954084936207,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90085,mist_synthetic,14.42019172280214,162.1662242337935,14.420191930043623,162.1662242337935,1142.9593724750887,2600.1162448110763,0.40811744542631867,2.159844949342983,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90086,mist_synthetic,14.172356526801142,-28.611785203936414,14.17235673078043,-28.611785203936414,1142.9389022552714,2600.089905749822,0.40811331121485195,2.356194490192345,0.0
0,2025-05-12T00:00:00Z,SAT-90087,mist_synthetic,-40.33758206287682,134.00859021708942,-40.33758248582135,134.00859021708942,1156.20496484256,2617.095034806474,0.4107824571976886,2.552544031041707,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90088,mist_synthetic,53.14023197506854,-84.93716311259354,53.140232386700475,-84.93716311259354,1149.4842661451637,2608.4961464917033,0.4094327651062162,2.748893571891069,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90089,mist_synthetic,-40.5308172372774,55.91929894523526,-40.530817660674245,55.91929894523526,1156.2771556016328,2617.1872214851496,0.41079692693221626,2.9452431127404313,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90090,mist_synthetic,14.420191722400979,-141.58377576653305,14.420191929642462,-141.58377576653305,1142.95937247504,2600.116244811015,0.408117445426309,3.141592653589793,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90091,mist_synthetic,14.172356526544618,27.638214796271274,14.172356730523907,27.638214796271274,1142.9389022552743,2600.089905749827,0.4081133112148527,3.3379421944391554,0.0
0,2025-05-12T00:00:00Z,SAT-90092,mist_synthetic,-40.33758206319005,-169.74140978343473,-40.33758248613458,-169.74140978343473,1156.2049648427414,2617.095034806706,0.410782457197725,3.5342917352885173,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90093,mist_synthetic,53.140231975067145,-28.687163112052087,53.14023238669908,-28.687163112052087,1149.4842661452114,2608.496146491764,0.4094327651062257,3.7306412761378795,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90094,mist_synthetic,-40.530817236965696,112.16929894470888,-40.53081766036255,112.16929894470888,1156.2771556015182,2617.1872214850014,0.41079692693219294,3.9269908169872414,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90095,mist_synthetic,14.420191722657655,-85.33377576632435,14.420191929899138,-85.33377576632435,1142.959372475033,2600.1162448110053,0.40811744542630757,4.123340357836604,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90096,mist_synthetic,14.172356526288564,83.88821479647959,14.172356730267854,83.88821479647959,1142.938902255243,2600.0899057497872,0.4081133112148465,4.319689898685966,0.0
0,2025-05-12T00:00:00Z,SAT-90097,mist_synthetic,-40.33758206299024,-113.49140978310021,-40.33758248593477,-113.49140978310021,1156.2049648426573,2617.095034806597,0.4107824571977079,4.516039439535327,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90098,mist_synthetic,53.140231975065895,27.562836888488086,53.14023238669784,27.562836888488086,1149.4842661452449,2608.496146491808,0.4094327651062326,4.71238898038469,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90099,mist_synthetic,-40.53081723716463,168.4192989450455,-40.530817660561475,168.4192989450455,1156.27715560166,2617.187221485185,0.4107969269322218,4.908738521234052,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90100,mist_synthetic,14.42019172291379,-29.083775766115487,14.420191930155271,-29.083775766115487,1142.9593724750857,2600.116244811075,0.40811744542631845,5.105088062083414,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90101,mist_synthetic,14.172356526689518,140.13821479615402,14.172356730668804,140.13821479615402,1142.9389022552643,2600.0899057498127,0.4081133112148505,5.301437602932776,0.0
0,2025-05-12T00:00:00Z,SAT-90102,mist_synthetic,-40.33758206278969,-57.24140978276535,-40.33758248573422,-57.24140978276535,1156.204964842556,2617.0950348064666,0.41078245719768747,5.497787143782138,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90103,mist_synthetic,53.14023197506784,83.81283688764147,53.14023238669977,83.81283688764147,1149.4842661452408,2608.4961464918024,0.4094327651062317,5.6941366846315,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90104,mist_synthetic,-40.53081723736426,-135.3307010546181,-40.53081766076111,-135.3307010546181,1156.2771556017603,2617.1872214853133,0.4107969269322419,5.8904862254808625,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90105,mist_synthetic,14.420191722513142,27.166224233557845,14.42019192975462,27.166224233557845,1142.9593724750907,2600.11624481108,0.4081174454263192,6.086835766330224,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90106,mist_synthetic,-40.33758206298651,-12.24140978309485,-40.33758248593104,-12.24140978309485,1156.2049648426198,2617.0950348065503,0.41078245719770057,0.0,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90107,mist_synthetic,53.14023197506595,128.81283688849624,53.14023238669788,128.81283688849624,1149.4842661452226,2608.4961464917806,0.4094327651062283,0.19634954084936207,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90108,mist_synthetic,-40.5308172371683,-90.33070105494933,-40.53081766056515,-90.33070105494933,1156.2771556016683,2617.187221485193,0.410796926932223,0.39269908169872414,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90109,mist_synthetic,14.420191722918018,72.16622423388779,14.420191930159495,72.16622423388779,1142.9593724750796,2600.116244811067,0.4081174454263172,0.5890486225480862,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90110,mist_synthetic,14.172356526684686,-118.61178520384289,14.172356730663974,-118.61178520384289,1142.9389022552177,2600.0899057497545,0.4081133112148414,0.7853981633974483,0.0
0,2025-05-12T00:00:00Z,SAT-90111,mist_synthetic,-40.33758206278661,44.008590217240005,-40.33758248573113,44.008590217240005,1156.204964842488,2617.095034806382,0.41078245719767414,0.9817477042468103,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90112,mist_synthetic,53.140231975067834,-174.93716311234968,53.14023238669977,-174.93716311234968,1149.48426614519,2608.4961464917387,0.40943276510622173,1.1780972450961724,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90113,mist_synthetic,-40.53081723736716,-34.08070105461266,-40.53081766076401,-34.08070105461266,1156.277155601735,2617.1872214852815,0.4107969269322369,1.3744467859455345,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90114,mist_synthetic,14.420191722517515,128.41622423356128,14.420191929758996,128.41622423356128,1142.9593724750746,2600.116244811056,0.40811744542631545,1.5707963267948966,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90115,mist_synthetic,14.172356526428668,-62.36178520363427,14.172356730407957,-62.36178520363427,1142.9389022552268,2600.089905749765,0.40811331121484307,1.7671458676442586,0.0
0,2025-05-12T00:00:00Z,SAT-90116,mist_synthetic,-40.33758206309938,100.25859021671663,-40.3375824860439,100.25859021671663,1156.2049648426207,2617.095034806551,0.4107824571977007,1.9634954084936207,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90117,mist_synthetic,53.14023197506681,-118.68716311180876,53.14023238669874,-118.68716311180876,1149.4842661451578,2608.496146491698,0.4094327651062153,2.159844949342983,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90118,mist_synthetic,-40.5308172370554,22.169298944860348,-40.53081766045224,22.169298944860348,1156.2771556015637,2617.1872214850605,0.41079692693220227,2.356194490192345,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90119,mist_synthetic,14.420191722773133,-175.33377576623022,14.420191930014608,-175.33377576623022,1142.9593724750775,2600.1162448110636,0.40811744542631667,2.552544031041707,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90120,mist_synthetic,14.172356526830137,-6.111785203960052,14.172356730809428,-6.111785203960052,1142.9389022552816,2600.0899057498373,0.4081133112148544,2.748893571891069,0.0
0,2025-05-12T00:00:00Z,SAT-90121,mist_synthetic,-40.33758206289936,156.5085902170516,-40.33758248584388,156.5085902170516,1156.2049648425955,2617.0950348065176,0.41078245719769546,2.9452431127404313,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90122,mist_synthetic,53.14023197506861,-62.43716311265437,53.14023238670054,-62.43716311265437,1149.484266145179,2608.4961464917214,0.40943276510621907,3.141592653589793,5.026548245743669
0,2025-05-12T00:00:00Z,SAT-90123,mist_synthetic,-40.53081723725499,78.41929894519743,-40.53081766065184,78.41929894519743,1156.2771556016176,2617.18722148513,0.41079692693221315,3.3379421944391554,1.2566370614359172
0,2025-05-12T00:00:00Z,SAT-90124,mist_synthetic,14.420191722372113,-119.08377576655654,14.420191929613596,-119.08377576655654,1142.959372475027,2600.116244810995,0.4081174454263059,3.5342917352885173,3.7699111843077517
0,2025-05-12T00:00:00Z,SAT-90125,mist_synthetic,14.17235652657359,50.13821479624769,14.17235673055288,50.13821479624769,1142.9389022552643,2600.0899057498154,0.40811331121485095,3.7306412761378795,0.0
0,2025-05-12T00:00:00Z,SAT-90126,mist_synthetic,-40.33758206321265,-147.2414097834727,-40.337582486157174,-147.2414097834727,1156.2049648427546,2617.0950348067213,0.41078245719772744,3.9269908169872414,2.5132741228718345
0,2025-05-12T00:00:00Z,SAT-90127,mist_synthetic,53.140231975067216,-6.1871631121132795,53.14023238669915,-6.1871631121132795,1149.4842661452287,2608.4961464917883,0.4094327651062295,4.123340357836604,5.026548245743669
